t,d0,v0,a0
1.400,59.0,0.0,0.0
1.410,59.0,0.0,0.0
1.420,59.0,0.0,0.0
1.430,59.0,0.0,0.0
1.440,59.0,0.0,0.0
1.450,59.0,0.0,0.0
1.460,59.0,0.0,0.0
1.470,59.0,0.0,0.0
1.480,59.0,0.0,0.0
1.490,59.0,0.0,0.0
1.500,59.0,0.0,0.0
1.510,59.0,0.0,0.0
1.520,59.0,0.0,0.0
1.530,59.0,0.0,0.0
1.540,59.0,0.0,0.0
1.550,59.0,0.0,0.0
1.560,59.0,0.0,0.0
1.570,59.0,0.0,0.0
1.580,59.0,0.0,0.0
1.590,59.0,0.0,0.0
1.600,59.0,0.0,0.0
1.610,59.0,0.0,0.0
1.620,59.0,0.0,0.0
1.630,59.0,0.0,0.0
1.640,59.0,0.0,0.0
1.650,59.0,0.0,0.0
1.660,59.0,0.0,0.0
1.670,59.0,0.0,0.0
1.680,59.0,0.0,0.0
1.690,59.0,0.0,0.0
1.700,59.0,0.0,0.0
1.710,59.0,0.0,0.0
1.720,59.0,0.0,0.0
1.730,59.0,0.0,0.0
1.740,59.0,0.0,0.0
1.750,59.0,0.0,0.0
1.760,59.0,0.0,0.0
1.770,59.0,0.0,0.0
1.780,59.0,0.0,0.0
1.790,59.0,0.0,0.0
1.800,59.0,0.0,0.0
1.810,59.0,0.0,0.0
1.820,59.0,0.0,0.0
1.830,59.0,0.0,0.0
1.840,59.0,0.0,0.0
1.850,59.0,0.0,0.0
1.860,59.0,0.0,0.0
1.870,59.0,0.0,0.0
1.880,59.0,0.0,0.0
1.890,59.0,0.0,0.0
1.900,59.0,0.0,0.0
